Type,DatePublished,Polarity_of_Body,Polarity_of_Desc,Polarity_of_Title
Litecoin,2019-02-10,0.09176567259900593,0.12183621933621937,0.15666666666666668
Litecoin,2019-02-11,0.04699074074074074,0.04699074074074074,-0.03194444444444445
Litecoin,2019-02-12,0.12339491857349,0.1761574074074074,0.07430555555555556
Litecoin,2019-02-13,0.08535254477665193,0.11397711663336665,0.03571428571428571
Litecoin,2019-02-14,0.058342013888888884,0.058342013888888884,0.0
Litecoin,2019-02-15,0.08161651234567902,0.06597222222222222,0.0
Litecoin,2019-02-16,0.6,0.6,0.25
Litecoin,2019-02-17,0.09077380952380952,0.09077380952380952,0.134375
Litecoin,2019-02-18,0.14381944444444442,0.14381944444444442,0.041666666666666664
Litecoin,2019-02-19,0.1703125,0.1703125,0.0
Litecoin,2019-02-20,0.034841269841269853,0.13620670995670997,0.08571428571428572
Litecoin,2019-02-21,0.12708333333333333,0.10833333333333334,0.025
Litecoin,2019-02-22,0.10625697880162165,0.13904145622895625,0.03828125
Litecoin,2019-02-23,0.08256060606060607,0.01583333333333333,0.22000000000000003
Litecoin,2019-02-24,0.01783080808080808,0.09755555555555555,-0.15250000000000002
Litecoin,2019-02-25,0.10409090909090908,0.2727272727272727,0.08333333333333333
Litecoin,2019-02-26,-0.05014204545454546,-0.05014204545454546,0.0375
Litecoin,2019-02-27,0.18606447124304265,0.09375,0.06412337662337662
Litecoin,2019-02-28,0.2885416666666667,0.2885416666666667,0.0
Litecoin,2019-03-01,0.02962962962962963,0.02962962962962963,0.015067340067340064
Litecoin,2019-03-02,0.16623949579831931,0.15930952380952382,0.13
Litecoin,2019-03-03,0.2542857142857143,0.2542857142857143,0.0
Litecoin,2019-03-04,0.0993661616161616,0.09960858585858585,0.1
Litecoin,2019-03-05,0.11496801346801348,0.11701707551707553,0.04398148148148148
Litecoin,2019-03-06,0.05437548562548563,0.06914335664335663,0.007692307692307691
Litecoin,2019-03-07,0.045898268398268396,0.045898268398268396,-0.04563492063492063
Litecoin,2019-03-08,-0.04352678571428571,-0.03802083333333334,0.0078125
Litecoin,2019-03-09,0.0373611111111111,0.051527777777777777,0.075
Litecoin,2019-03-10,0.25523088023088025,0.25523088023088025,0.2916666666666667
Litecoin,2019-03-11,0.03993298037190082,0.0016041666666666652,0.045454545454545456
Litecoin,2019-03-12,0.158229939703154,0.14669507575757576,0.06375
Litecoin,2019-03-13,0.0924084595959596,0.2833333333333333,0.061837121212121204
Litecoin,2019-03-14,0.21592913259579924,0.20317901234567898,0.0795959595959596
Litecoin,2019-03-15,0.04113088557533002,0.04168938057826948,-0.016666666666666666
Litecoin,2019-03-16,0.17608465608465607,0.14460317460317462,0.0625
Litecoin,2019-03-17,-0.013543127196732207,0.07539682539682539,0.2
Litecoin,2019-03-18,0.18206384637188208,0.16630704365079363,0.04583333333333334
Litecoin,2019-03-19,0.09999999999999999,0.08148148148148147,0.13333333333333333
Litecoin,2019-03-20,0.11717171717171715,0.11717171717171715,0.08333333333333333
Litecoin,2019-03-21,0.1609179154179154,0.20378787878787877,0.24545454545454545
Litecoin,2019-03-22,0.06,0.06,0.4
Litecoin,2019-03-23,0.2079656862745098,0.08252314814814816,0.20681818181818182
Litecoin,2019-03-25,0.0,0.0,0.0
Litecoin,2019-03-26,0.06193181818181818,0.06193181818181818,0.17916666666666667
Litecoin,2019-03-27,0.12443331423478483,0.13588636363636364,0.0
Litecoin,2019-03-28,0.07446969696969696,0.0,0.0
Litecoin,2019-03-29,-0.012187499999999997,-0.012187499999999997,0.240625
Litecoin,2019-03-30,0.41458333333333336,0.41458333333333336,0.3125
Litecoin,2019-03-31,0.09259320705749277,0.11235204081632652,-0.004464285714285714
Litecoin,2019-04-01,0.13243290043290046,0.10515909090909092,0.05113636363636363
Litecoin,2019-04-02,0.27899801587301587,0.3113492063492064,0.0
Litecoin,2019-04-03,0.17190109713919235,0.14979591836734693,0.04285714285714286
Litecoin,2019-04-04,0.07641645854145854,0.06037550412550412,0.06347610722610722
Litecoin,2019-04-05,0.09460537918871254,0.044682539682539685,0.18939393939393936
Litecoin,2019-04-06,0.219286272589844,0.219286272589844,0.08345358345358345
Litecoin,2019-04-07,0.07373377838024302,0.06924569771791994,0.07361111111111111
Litecoin,2019-04-08,0.228125,0.228125,0.0
Litecoin,2019-04-09,0.375,0.375,0.0
Litecoin,2019-04-10,0.06905284043441938,0.06816197691197691,0.27
Litecoin,2019-04-11,0.09115272266313933,0.07023499503968254,-0.05303819444444445
Litecoin,2019-04-12,0.033673574368018815,0.11875955320399763,0.1736111111111111
Litecoin,2019-04-13,0.1301685606060606,0.10412689393939394,0.08619318181818182
Litecoin,2019-04-14,0.14266666666666666,0.14266666666666666,0.19333333333333333
Litecoin,2019-04-15,0.10220033234739116,0.11277389277389276,0.03307692307692308
Litecoin,2019-04-16,0.08600525949590122,0.06768285799168153,0.06323232323232324
Litecoin,2019-04-17,0.28744318181818185,0.32140151515151516,0.1625
Litecoin,2019-04-18,0.13866334475709477,0.09966810966810967,0.11363636363636362
Litecoin,2019-04-19,0.13739583333333333,0.19583333333333336,0.05
Litecoin,2019-04-20,0.1784469696969697,0.2945714285714286,0.55
Litecoin,2019-04-21,0.1698063114134543,0.1527324263038549,0.049999999999999996
Litecoin,2019-04-22,0.10277777777777777,0.10277777777777777,0.011805555555555552
Litecoin,2019-04-23,0.07350333694083694,0.0666068722943723,-0.0875
Litecoin,2019-04-24,0.09016666666666669,0.09016666666666669,0.083
Litecoin,2019-04-25,0.12631944444444446,0.12631944444444446,-0.041666666666666664
Litecoin,2019-04-26,0.13027380952380954,0.11627380952380953,0.05
Litecoin,2019-04-27,0.04466666666666667,0.029060606060606065,0.1
Litecoin,2019-04-28,0.19113756613756613,0.20317460317460315,0.0
Litecoin,2019-04-29,-0.014457070707070724,-0.014457070707070724,-0.078125
Litecoin,2019-04-30,0.11750992063492065,0.04799382716049382,0.08333333333333333
Litecoin,2019-05-01,0.08246527777777779,0.08246527777777779,0.0
Litecoin,2019-05-02,0.09999999999999999,0.09999999999999999,0.0
Litecoin,2019-05-03,0.1925757575757576,0.1925757575757576,0.20000000000000004
Litecoin,2019-05-04,0.015178571428571427,0.2,0.0
Litecoin,2019-05-05,0.0,0.0,0.0
Litecoin,2019-05-06,0.09502026847421584,0.07964015151515151,0.029166666666666664
Litecoin,2019-05-07,0.127036951144094,0.127036951144094,0.15462962962962964
Litecoin,2019-05-08,0.07709504132231405,0.10268181818181821,0.014545454545454539
Litecoin,2019-05-09,0.11388734567901233,0.24380401234567903,0.08333333333333333
Litecoin,2019-05-10,0.05888966588966589,0.04434731934731934,0.04895104895104895
Litecoin,2019-05-11,0.0892153115981241,0.09377570346320345,0.06287878787878787
Litecoin,2019-05-12,-0.10500000000000001,-0.10500000000000001,0.13636363636363635
Litecoin,2019-05-13,0.04508694946733224,-0.009494047619047616,-0.03380681818181819
Litecoin,2019-05-14,0.12466156462585035,0.11476190476190477,-0.13999999999999999
Litecoin,2019-05-15,0.14412755440406955,0.0857165404040404,0.04583333333333334
Litecoin,2019-05-16,0.10396371452621452,0.08875090187590187,0.08472502805836139
Litecoin,2019-05-17,0.05965058750773037,0.19053030303030302,0.078125
Litecoin,2019-05-18,0.16254995004995004,-0.1,0.0
Litecoin,2019-05-19,-0.019047619047619046,0.4,0.0
Litecoin,2019-05-20,0.08263847263847264,0.06326923076923077,0.07307692307692307
Litecoin,2019-05-21,0.13762502848029165,0.11188311688311689,0.0014393939393939404
Litecoin,2019-05-22,0.11000000000000001,0.11000000000000001,-0.016666666666666666
Litecoin,2019-05-23,0.21432135737069946,0.22769097222222223,0.012499999999999997
Litecoin,2019-05-24,0.13923995911495912,0.17408333333333334,-0.0775
Litecoin,2019-05-25,0.13959061771561773,0.18181818181818182,0.0625
Litecoin,2019-05-27,0.10543312590187591,0.151206259018759,-0.007244318181818185
Litecoin,2019-05-28,0.24321693121693122,0.2746984126984127,0.14444444444444443
Litecoin,2019-05-29,0.10400397532750476,0.0981060606060606,-0.05308641975308643
Litecoin,2019-05-30,0.10575533489078257,0.13394857667584942,0.11336088154269973
Litecoin,2019-05-31,0.16904572940287224,0.08011904761904762,0.1623376623376623
Litecoin,2019-06-01,0.20851521164021167,0.19444444444444445,-0.022222222222222216
Litecoin,2019-06-02,0.4666666666666667,-0.25,0.0
Litecoin,2019-06-03,-0.0165206755050505,0.04838113275613275,-0.04318181818181818
Litecoin,2019-06-04,0.10393545751633985,0.061757575757575754,0.052000000000000005
Litecoin,2019-06-05,0.1031765873015873,-0.0027698412698412694,-0.058333333333333334
Litecoin,2019-06-06,0.04404210758377425,0.21537698412698414,0.0
Litecoin,2019-06-07,0.10354325606471988,0.10515624999999999,-0.005416666666666667
Litecoin,2019-06-08,0.04217236136878994,0.1331439393939394,0.07556517556517557
Litecoin,2019-06-09,0.13113997113997114,0.07954545454545454,-0.029021164021164027
Litecoin,2019-06-10,0.08143027497194162,0.13457070707070706,0.07083333333333333
Litecoin,2019-06-11,0.1304269956926049,0.17880768999519,0.028624368686868684
Litecoin,2019-06-12,0.09473378414710758,0.09118331128747797,0.025542929292929294
Litecoin,2019-06-13,0.07165023442030549,0.05272681566799214,0.02826797385620915
Litecoin,2019-06-14,0.10817036965290011,0.11638392857142858,0.13162878787878787
Litecoin,2019-06-15,0.0961763468013468,0.17924242424242423,0.0
Litecoin,2019-06-16,0.033666666666666664,0.033666666666666664,0.0
Litecoin,2019-06-17,0.14009144363443665,0.09580176767676767,0.07556818181818181
Litecoin,2019-06-18,0.057949767148321576,0.10335440573535812,0.0
Litecoin,2019-06-19,0.17207856039913205,0.2200713638213638,0.10752580752580752
Litecoin,2019-06-20,0.11701875901875902,0.14110606060606062,0.04840909090909091
Litecoin,2019-06-21,0.12471255596255597,0.17046296296296296,0.08333333333333333
Litecoin,2019-06-22,0.1934453958351017,0.03541666666666668,0.1424242424242424
Litecoin,2019-06-23,-0.009027777777777779,-0.08333333333333333,0.1
Litecoin,2019-06-24,0.08661735104669888,0.03104797979797979,0.4611111111111111
Litecoin,2019-06-25,-0.023880952380952385,-0.04791666666666666,-0.00625
Litecoin,2019-06-26,0.07386363636363637,-0.25,0.0
Litecoin,2019-06-27,0.12517939814814816,0.12625,0.03055555555555556
Litecoin,2019-06-28,0.03119370791245792,0.0375,0.016666666666666666
Litecoin,2019-06-29,-0.02136243386243386,-0.07645502645502646,-0.051851851851851864
Litecoin,2019-06-30,0.027860845295055822,0.09291666666666666,0.0
Litecoin,2019-07-01,0.03172706658420945,0.05472222222222222,0.020370370370370355
Litecoin,2019-07-02,0.12342171717171717,0.11994949494949496,0.04545454545454545
Litecoin,2019-07-03,0.0835330682389506,-0.01468253968253968,0.0
Litecoin,2019-07-04,0.10556285511363636,0.043229166666666666,0.043055555555555555
Litecoin,2019-07-05,0.07844139810806476,0.12570691609977325,0.13444444444444445
Litecoin,2019-07-06,0.088015873015873,0.08409090909090909,0.0
Litecoin,2019-07-08,0.017249999999999998,0.0,0.0
Litecoin,2019-07-09,0.006284722222222217,0.024999999999999994,0.05833333333333333
Litecoin,2019-07-11,0.18627450980392157,0.12222222222222223,0.0
Litecoin,2019-07-12,0.14528718503718505,0.051488095238095236,-0.041269841269841255
Litecoin,2019-07-13,0.0903508798300465,0.14488636363636365,0.0
Litecoin,2019-07-14,0.08014419993586659,0.08333333333333333,0.0
Litecoin,2019-07-15,0.055446636696636686,0.004398148148148147,-0.008928571428571428
Litecoin,2019-07-16,0.061769255050505054,0.3151515151515151,0.05
Litecoin,2019-07-17,0.07037607762607763,0.0961111111111111,0.0
Litecoin,2019-07-18,0.05828533496732026,0.07847222222222222,0.0
Litecoin,2019-07-19,0.12773358585858585,0.15150793650793648,0.0
Litecoin,2019-07-20,0.0,0.0,0.0
Litecoin,2019-07-21,0.15374503968253966,0.05357142857142857,0.0
Litecoin,2019-07-22,0.06442307692307693,0.4340909090909091,0.0
Litecoin,2019-07-23,0.027924654710368986,0.11158008658008657,0.25
Litecoin,2019-07-24,0.036959876543209876,0.1875,0.0
Litecoin,2019-07-25,0.35,0.35,0.0
Litecoin,2019-07-26,0.030857241886653647,0.22546296296296295,0.08333333333333333
Litecoin,2019-07-27,0.0637037037037037,-0.2,-0.125
Litecoin,2019-07-29,0.01734611767987618,0.07135204081632655,-0.05357142857142857
Litecoin,2019-07-30,0.04850625663670776,0.035136904761904744,0.013796296296296296
Litecoin,2019-07-31,0.08256430679456997,0.14880883666597952,0.10727272727272727
Litecoin,2019-08-01,0.11071441727134686,0.040230278980278984,0.041666666666666664
Litecoin,2019-08-02,-0.03857118099765159,-0.005105820105820109,0.0
Litecoin,2019-08-03,0.16002331002331,0.25,0.0
Litecoin,2019-08-04,0.009047720797720791,-0.07470899470899471,-0.03333333333333333
Litecoin,2019-08-05,0.04701664468010623,0.03819472194472195,0.13153846153846155
Litecoin,2019-08-06,0.1294782756925614,0.09490800865800865,0.12611832611832613
Litecoin,2019-08-07,0.031151826761201765,0.022169237012987012,0.009722222222222215
Litecoin,2019-08-08,0.10353846153846154,0.2,0.05
Litecoin,2019-08-09,0.14828736499191045,0.025261904761904767,-0.05
Litecoin,2019-08-10,0.07392406204906203,0.11416508838383838,-0.05
Litecoin,2019-08-11,0.22688697638146166,0.05520833333333333,-0.03333333333333333
Litecoin,2019-08-12,0.02248367497251426,0.057894420394420394,0.02
Litecoin,2019-08-13,0.042735690235690245,0.05315656565656566,0.08333333333333333
Litecoin,2019-08-14,0.07477387581554248,0.10746527777777778,-0.11666666666666667
Litecoin,2019-08-15,0.0293345088186358,0.09495050975871083,-0.0069444444444444415
Litecoin,2019-08-16,0.017023899396058487,-0.015497685185185187,0.06666666666666667
Litecoin,2019-08-17,0.01898806281771969,-0.03168079605579606,0.0
Litecoin,2019-08-18,0.019210858585858585,-0.01033950617283951,0.06666666666666667
Litecoin,2019-08-19,0.08338884880551546,0.016666666666666666,0.1111111111111111
Litecoin,2019-08-20,0.05653842787114846,-0.028142361111111118,-0.07500000000000001
Litecoin,2019-08-21,0.03423018888576164,0.15187499999999998,0.09375
Litecoin,2019-08-22,0.07255793226381461,-0.031450757575757576,-0.29166666666666663
Litecoin,2019-08-23,0.19580492424242424,0.08333333333333333,-0.038888888888888896
Litecoin,2019-08-24,0.24541666666666662,0.20999999999999996,-0.075
Litecoin,2019-08-25,0.11551606753812635,0.04375,0.0625
Litecoin,2019-08-26,0.13442261904761904,0.021443452380952382,0.10208333333333333
Litecoin,2019-08-27,0.04222044159544159,0.125,-0.125
Litecoin,2019-08-28,0.010519179894179893,0.02500000000000001,-0.038888888888888896
Litecoin,2019-08-30,0.05442030267111436,-0.021825396825396828,0.021164021164021163
Litecoin,2019-08-31,0.06538461538461539,0.1,0.0
Litecoin,2019-09-01,0.0826203002244669,0.11864583333333334,0.10555555555555556
Litecoin,2019-09-02,0.07930555555555556,0.09666666666666668,0.08
Litecoin,2019-09-03,0.042351851851851856,0.06527777777777778,0.06666666666666667
Litecoin,2019-09-04,0.14500000000000002,0.13,0.0
Litecoin,2019-09-05,0.008560349692119334,0.15939814814814815,-0.033333333333333305
Litecoin,2019-09-06,0.0937733585858586,-0.075,0.14375
Litecoin,2019-09-07,0.17454423918327663,0.20286195286195288,0.0
Litecoin,2019-09-09,0.11326340326340327,0.0637784090909091,0.0
Litecoin,2019-09-10,0.06778724747474747,0.31388888888888894,0.1787878787878788
Litecoin,2019-09-11,0.03929138661046555,0.03174603174603174,-0.038888888888888896
Litecoin,2019-09-12,0.04347505668934241,0.10135281385281385,0.017460317460317457
Litecoin,2019-09-13,0.13710412394622923,0.065625,0.125
Litecoin,2019-09-14,0.06593398268398268,0.006060606060606058,0.14375
Litecoin,2019-09-15,0.017381944444444443,0.009962962962962965,0.02
Litecoin,2019-09-16,0.10503162987683111,0.009577922077922074,0.0
Litecoin,2019-09-17,0.04039103835978836,0.03854166666666667,0.0
Litecoin,2019-09-18,0.0528712606837607,0.0024038461538461514,-0.04444444444444445
Litecoin,2019-09-19,0.10882101219930168,0.09815656565656566,0.0
Litecoin,2019-09-20,0.14792568542568543,0.0625,0.04971590909090909
Litecoin,2019-09-21,0.1255439814814815,0.19236111111111112,0.0
Litecoin,2019-09-22,0.04087301587301588,-0.25,-0.025
Litecoin,2019-09-23,0.05926573426573426,0.055952380952380955,-0.05555555555555555
Litecoin,2019-09-24,0.04590706669873337,-0.018639520202020202,-0.029305555555555557
Litecoin,2019-09-25,0.10972000466853409,0.15996957671957673,0.003944444444444445
Litecoin,2019-09-26,0.15270081716897285,0.11818181818181818,0.07056277056277058
Litecoin,2019-09-27,0.0695954940121607,0.07325757575757574,0.00527777777777777
Litecoin,2019-09-28,0.05063135607778465,0.09126984126984126,-0.17261904761904762
Litecoin,2019-09-29,0.032436490978157644,0.016999158249158236,0.013888888888888885
Litecoin,2019-09-30,-0.021118975597585223,-0.03333333333333333,0.0002525252525252516
Litecoin,2019-10-01,0.006969696969696974,0.07083333333333333,0.0
Litecoin,2019-10-02,0.03250753331635685,0.08074074074074074,-0.0010714285714285732
Litecoin,2019-10-03,0.0041872787706121,-0.024074074074074078,0.03333333333333333
Litecoin,2019-10-04,0.02021028603749192,0.07645833333333332,-0.05
Litecoin,2019-10-06,0.13359374999999998,0.024999999999999994,0.0
Litecoin,2019-10-07,0.016830065359477127,0.012499999999999997,0.225
Litecoin,2019-10-08,0.04783065400073074,0.02333333333333334,0.0
Litecoin,2019-10-09,-0.0705960648148148,-0.10369047619047618,0.18939393939393936
Litecoin,2019-10-10,0.0951351752822341,0.02272727272727272,0.0
Litecoin,2019-10-11,0.13987731481481483,0.05092592592592593,-0.275
Litecoin,2019-10-12,0.04744107744107744,0.013383838383838373,0.0
Litecoin,2019-10-13,0.11227522477522477,0.0,0.3
Litecoin,2019-10-14,0.07269986146609522,0.21685606060606058,0.024999999999999998
Litecoin,2019-10-15,0.04479245398242109,0.125,0.0
Litecoin,2019-10-16,0.03840930674264008,-0.05802469135802469,0.008333333333333337
Litecoin,2019-10-17,-0.0023412698412698402,-0.08125,0.0
Litecoin,2019-10-18,0.11785714285714285,0.225,0.1
Litecoin,2019-10-19,0.06807851239669421,-0.16333333333333333,0.0
Litecoin,2019-10-20,0.09695917508417508,0.04375,0.125
Litecoin,2019-10-22,0.025787710495246384,-0.03125,0.017045454545454544
Litecoin,2019-10-23,0.029104506604506603,0.04545454545454545,0.0
Litecoin,2019-10-24,0.03337739472867932,0.16796875,0.08333333333333333
Litecoin,2019-10-25,0.016620752984389347,0.0029201101928374652,0.0
Litecoin,2019-10-26,0.04285714285714286,0.04285714285714286,0.2
Litecoin,2019-10-27,0.11875000000000001,0.0,-0.15555555555555559
Litecoin,2019-10-28,0.09710493088782562,0.19941077441077443,0.022222222222222223
Litecoin,2019-10-29,0.08154040404040404,-0.005555555555555557,0.0
Litecoin,2019-10-30,0.1590909090909091,0.15000000000000002,0.0
Litecoin,2019-10-31,0.13087752525252525,0.0014880952380952328,0.024999999999999994
Litecoin,2019-11-01,0.01671957671957672,0.003333333333333327,0.13333333333333333
Litecoin,2019-11-02,-0.008181818181818174,-0.22499999999999998,0.0
Litecoin,2019-11-03,0.06982142857142858,0.2375,0.0
Litecoin,2019-11-04,0.12864583333333332,0.0,0.75
Litecoin,2019-11-05,0.02199867724867725,0.0324074074074074,0.19333333333333333
Litecoin,2019-11-06,0.02483660130718954,0.07500000000000001,0.0
Litecoin,2019-11-07,0.08714590964590964,0.015740740740740736,0.08333333333333333
Litecoin,2019-11-08,0.027276234567901233,0.01759259259259259,0.0
Litecoin,2019-11-09,0.07668350168350169,0.06973454785954787,-0.16666666666666666
Litecoin,2019-11-10,0.03128752436647173,-0.060416666666666674,0.0
Litecoin,2019-11-11,0.0034353956228956157,0.13333333333333333,0.2833333333333333
Litecoin,2019-11-12,0.02244444444444445,0.08,-0.6999999999999998
Litecoin,2019-11-13,0.06981856378915204,0.11761904761904765,0.034999999999999996
Litecoin,2019-11-14,0.07786190476190477,-0.06555555555555556,0.25
Litecoin,2019-11-15,-0.0014159451659451622,0.09194444444444444,0.25
Litecoin,2019-11-17,0.0652935606060606,0.090625,0.0
Litecoin,2019-11-18,0.1504595588235294,-0.14833333333333332,0.0
Litecoin,2019-11-19,0.10083333333333333,0.0,0.0
Litecoin,2019-11-20,0.07767857142857142,0.06666666666666667,0.0
Litecoin,2019-11-21,0.19083333333333335,-0.0625,-0.2
Litecoin,2019-11-22,0.245624632569077,0.06552469135802469,0.05333333333333334
Litecoin,2019-11-23,-0.03585858585858586,0.04,0.22727272727272727
